,iati_identifier,reporting_org_narrative,title_narrative,description_narrative,participating_org_narrative,contact_info_organisation_narrative,recipient_country_code,sector_code,sector,sector_narrative,transaction_transaction_type_code,Date,transaction_value,default_currency,transaction_description_narrative,transaction_provider_org_ref,transaction_provider_org_narrative,year,month,day,EUR,USD,AUD,CAD,CHF,DKK,GBP,XDR,JPY
37,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2015-12-31 00:00:00+00:00,2741323,USD,Total Disbursement in Fourth Quarter of 2015,44002,International Development Association,2015,12,31,0.785651,0.721641,0.527231,0.521417,0.727387,0.1111076644414169,1.0694,1.0,0.006496077192982453
38,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2016-03-31 00:00:00+00:00,1914585,USD,Total Disbursement in First Quarter of 2016,44002,International Development Association,2016,3,31,0.808123,0.709814,0.543505,0.547232,0.737852,0.108455,1.02235,1.0,0.00630218
39,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",2,2016-06-30 00:00:00+00:00,60000000,USD,Total Commitment in Second Quarter of 2016,44002,International Development Association,2016,6,30,0.793655,0.714876,0.530867,0.549524,0.732455,0.106684,0.964225,1.0,0.00694729
40,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",2,2016-06-30 00:00:00+00:00,10000000,USD,Total Commitment in Second Quarter of 2016,44002,International Development Association,2016,6,30,0.793655,0.714876,0.530867,0.549524,0.732455,0.106684,0.964225,1.0,0.00694729
41,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2016-09-30 00:00:00+00:00,1520554,USD,Total Disbursement in Third Quarter of 2016,44002,International Development Association,2016,9,30,0.799605,0.716428,0.546635,0.546183,0.735401,0.107311,0.928562,1.0,0.00708773
42,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2016-09-30 00:00:00+00:00,1938886,USD,Total Disbursement in Third Quarter of 2016,44002,International Development Association,2016,9,30,0.799605,0.716428,0.546635,0.546183,0.735401,0.107311,0.928562,1.0,0.00708773
43,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2016-12-31 00:00:00+00:00,2851115,USD,Total Disbursement in Fourth Quarter of 2016,44002,International Development Association,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
44,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2016-12-31 00:00:00+00:00,693356,USD,Total Disbursement in Fourth Quarter of 2016,44002,International Development Association,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
45,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2017-03-31 00:00:00+00:00,1572861,USD,Total Disbursement in First Quarter of 2017,44002,International Development Association,2017,3,31,0.787929,0.737002,0.563364,0.553721,0.736266,0.105934,0.917752,1.0,0.00657744
46,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2017-03-31 00:00:00+00:00,832878,USD,Total Disbursement in First Quarter of 2017,44002,International Development Association,2017,3,31,0.787929,0.737002,0.563364,0.553721,0.736266,0.105934,0.917752,1.0,0.00657744
47,44000-P117365,World Bank,Urban Water and Sanitation Project,The Objective of the Project  is to increase access to sustainable water supply services and to improved sanitation services in some urban areas in the recipient' s territory.,"International Development Association,Republic of Niger\, Ministry of Planning,International Development Association,Ministry of Hydraulic and Sanitation,Cellule de Coordination du PEAMU,Societe de Patrimoine des Eaux du Niger (SPEN)",The World Bank,NE,14010,Water sector policy and administrative management,"Sanitation,Water Supply,Public Administration - Water\, Sanitation and Waste Management,Services and Housing for the Poor,Urban Development",3,2017-03-31 00:00:00+00:00,443804,USD,Total Disbursement in First Quarter of 2017,44002,International Development Association,2017,3,31,0.787929,0.737002,0.563364,0.553721,0.736266,0.105934,0.917752,1.0,0.00657744
